Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
379,Pune,Pune,Apple,Other,FAQ,5000,15000,10000,19 Jul 2022
380,Pune,Pune,Apple,Other,FAQ,6000,14000,10000,18 Jul 2022
381,Pune,Pune,Apple,Other,FAQ,6000,14000,10000,17 Jul 2022
382,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,15 Jul 2022
383,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,14 Jul 2022
384,Pune,Pune,Apple,Other,FAQ,5000,15000,10000,13 Jul 2022
385,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,12 Jul 2022
386,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,11 Jul 2022
387,Pune,Pune,Apple,Other,FAQ,2500,3000,2750,10 Jul 2022
388,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,08 Jul 2022
389,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,07 Jul 2022
390,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,06 Jul 2022
391,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,05 Jul 2022
392,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,04 Jul 2022
393,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,03 Jul 2022
394,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,01 Jul 2022
395,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,30 Jun 2022
396,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,29 Jun 2022
397,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,28 Jun 2022
398,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,27 Jun 2022
399,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,26 Jun 2022
400,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,24 Jun 2022
401,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,23 Jun 2022
402,Pune,Pune,Apple,Other,FAQ,4000,13000,9000,22 Jun 2022
403,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,21 Jun 2022
404,Pune,Pune,Apple,Other,FAQ,5000,13000,9000,20 Jun 2022
405,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,19 Jun 2022
406,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,17 Jun 2022
407,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,15 Jun 2022
408,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,14 Jun 2022
409,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,13 Jun 2022
410,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,12 Jun 2022
411,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,10 Jun 2022
412,Pune,Pune,Apple,Other,FAQ,6000,14000,10000,09 Jun 2022
413,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,08 Jun 2022
414,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,07 Jun 2022
415,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,05 Jun 2022
416,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,02 Jun 2022
417,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,01 Jun 2022
418,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,31 May 2022
419,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,30 May 2022
420,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,29 May 2022
421,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,27 May 2022
422,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,26 May 2022
423,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,25 May 2022
424,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,24 May 2022
425,Pune,Pune,Apple,Other,FAQ,4000,17000,10500,23 May 2022
426,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,22 May 2022
427,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,20 May 2022
428,Pune,Pune,Apple,Other,FAQ,4000,15000,10000,19 May 2022
429,Pune,Pune,Apple,Other,FAQ,4000,15000,10000,18 May 2022
430,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,17 May 2022
431,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,16 May 2022
432,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,15 May 2022
433,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,11 May 2022
434,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,10 May 2022
435,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,09 May 2022
436,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,08 May 2022
437,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,06 May 2022
438,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,05 May 2022
439,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,04 May 2022
440,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,03 May 2022
441,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,02 May 2022
442,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,29 Apr 2022
443,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,28 Apr 2022
444,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,27 Apr 2022
445,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,26 Apr 2022
446,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,25 Apr 2022
447,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,24 Apr 2022
448,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,22 Apr 2022
449,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,21 Apr 2022
450,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,20 Apr 2022
451,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,19 Apr 2022
452,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,18 Apr 2022
453,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,17 Apr 2022
454,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,15 Apr 2022
455,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,14 Apr 2022
456,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,13 Apr 2022
457,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,12 Apr 2022
458,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,11 Apr 2022
459,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,10 Apr 2022
460,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,08 Apr 2022
461,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,07 Apr 2022
462,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,06 Apr 2022
463,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,05 Apr 2022
464,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,04 Apr 2022
465,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,03 Apr 2022
466,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,01 Apr 2022
467,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,31 Mar 2022
468,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,30 Mar 2022
469,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,29 Mar 2022
470,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,28 Mar 2022
471,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,27 Mar 2022
472,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,25 Mar 2022
473,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,24 Mar 2022
474,Pune,Pune,Apple,Other,FAQ,4000,14500,9800,23 Mar 2022
475,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,22 Mar 2022
476,Pune,Pune,Apple,Other,FAQ,4000,14500,9300,21 Mar 2022
477,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,20 Mar 2022
478,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,18 Mar 2022
479,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,17 Mar 2022
480,Pune,Pune,Apple,Other,FAQ,4000,14500,9800,16 Mar 2022
481,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,15 Mar 2022
482,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,14 Mar 2022
483,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,13 Mar 2022
484,Pune,Pune,Apple,Other,FAQ,5000,13000,9000,11 Mar 2022
485,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,10 Mar 2022
486,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,09 Mar 2022
487,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,08 Mar 2022
488,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,07 Mar 2022
489,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,06 Mar 2022
490,Pune,Pune,Apple,Other,FAQ,4000,12000,8000,04 Mar 2022
491,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,03 Mar 2022
492,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,02 Mar 2022
493,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,01 Mar 2022
494,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,28 Feb 2022
495,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,27 Feb 2022
496,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,25 Feb 2022
497,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,24 Feb 2022
498,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,23 Feb 2022
499,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,22 Feb 2022
500,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,21 Feb 2022
501,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,20 Feb 2022
502,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,18 Feb 2022
503,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,17 Feb 2022
504,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,16 Feb 2022
505,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,15 Feb 2022
506,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,14 Feb 2022
507,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,13 Feb 2022
508,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,11 Feb 2022
509,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,10 Feb 2022
510,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,09 Feb 2022
511,Pune,Pune,Apple,Other,FAQ,4000,13000,8500,08 Feb 2022
512,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,07 Feb 2022
513,Pune,Pune,Apple,Other,FAQ,4000,12000,9000,06 Feb 2022
514,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,04 Feb 2022
515,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,03 Feb 2022
516,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,30 Jan 2022
517,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,28 Jan 2022
518,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,27 Jan 2022
519,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,25 Jan 2022
520,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,24 Jan 2022
521,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,23 Jan 2022
522,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,21 Jan 2022
523,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,20 Jan 2022
524,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,19 Jan 2022
525,Pune,Pune,Apple,Other,FAQ,4000,16000,10000,18 Jan 2022
526,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,17 Jan 2022
527,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,16 Jan 2022
528,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,14 Jan 2022
529,Pune,Pune,Apple,Other,FAQ,4000,12000,9000,12 Jan 2022
530,Pune,Pune,Apple,Other,FAQ,4000,12000,8000,11 Jan 2022
531,Pune,Pune,Apple,Other,FAQ,4000,13000,9000,10 Jan 2022
532,Pune,Pune,Apple,Other,FAQ,4000,12000,8000,09 Jan 2022
533,Pune,Pune,Apple,Other,FAQ,4000,15000,9500,07 Jan 2022
534,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,05 Jan 2022
535,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,04 Jan 2022
536,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,03 Jan 2022
537,Pune,Pune,Apple,Other,FAQ,4000,14000,9000,02 Jan 2022
