Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
525,Pune,Pune,Carrot,Other,FAQ,800,1500,1150,23 Feb 2022
526,Pune,Pune,Carrot,Other,FAQ,800,1500,1150,22 Feb 2022
527,Pune,Pune,Carrot,Other,FAQ,1000,1500,1250,21 Feb 2022
528,Pune,Pune,Carrot,Other,FAQ,1000,2000,1500,20 Feb 2022
529,Pune,Pune,Carrot,Other,FAQ,800,1500,1150,18 Feb 2022
530,Pune,Pune,Carrot,Other,FAQ,1000,1500,1250,17 Feb 2022
531,Pune,Pune,Carrot,Other,FAQ,1000,1500,1250,16 Feb 2022
532,Pune,Pune,Carrot,Other,FAQ,800,1500,1150,15 Feb 2022
533,Pune,Pune,Carrot,Other,FAQ,1000,1500,1250,14 Feb 2022
534,Pune,Pune,Carrot,Other,FAQ,1000,1500,1250,13 Feb 2022
535,Pune,Pune,Carrot,Other,FAQ,1000,1600,1300,11 Feb 2022
536,Pune,Pune,Carrot,Other,FAQ,800,1500,1150,10 Feb 2022
537,Pune,Pune,Carrot,Other,FAQ,700,1500,1100,09 Feb 2022
538,Pune,Pune,Carrot,Other,FAQ,1000,3000,2000,08 Feb 2022
539,Pune,Pune,Carrot,Other,FAQ,700,2000,1350,07 Feb 2022
540,Pune,Pune,Carrot,Other,FAQ,1000,2000,1500,06 Feb 2022
541,Pune,Pune,Carrot,Other,FAQ,1000,2500,1750,04 Feb 2022
542,Pune,Pune,Carrot,Other,FAQ,700,1500,1100,03 Feb 2022
543,Pune,Pune,Carrot,Other,FAQ,1000,1600,1300,30 Jan 2022
544,Pune,Pune,Carrot,Other,FAQ,1000,1600,1300,28 Jan 2022
545,Pune,Pune,Carrot,Other,FAQ,1000,2000,1500,27 Jan 2022
546,Pune,Pune,Carrot,Other,FAQ,1000,1600,1300,25 Jan 2022
547,Pune,Pune,Carrot,Other,FAQ,1000,2000,1500,24 Jan 2022
548,Pune,Pune,Carrot,Other,FAQ,1200,2000,1600,23 Jan 2022
549,Pune,Pune,Carrot,Other,FAQ,800,1600,1200,21 Jan 2022
550,Pune,Pune,Carrot,Other,FAQ,1000,1600,1300,20 Jan 2022
551,Pune,Pune,Carrot,Other,FAQ,800,1500,1150,19 Jan 2022
552,Pune,Pune,Carrot,Other,FAQ,800,2000,1400,18 Jan 2022
553,Pune,Pune,Carrot,Other,FAQ,1000,2500,1750,17 Jan 2022
554,Pune,Pune,Carrot,Other,FAQ,1000,2000,1500,16 Jan 2022
555,Pune,Pune,Carrot,Other,FAQ,1000,1600,1300,14 Jan 2022
556,Pune,Pune,Carrot,Other,FAQ,1000,2000,1500,12 Jan 2022
557,Pune,Pune,Carrot,Other,FAQ,1000,2000,1500,11 Jan 2022
558,Pune,Pune,Carrot,Other,FAQ,1000,2000,1500,10 Jan 2022
559,Pune,Pune,Carrot,Other,FAQ,1000,2000,1500,09 Jan 2022
560,Pune,Pune,Carrot,Other,FAQ,800,2000,1400,07 Jan 2022
561,Pune,Pune,Carrot,Other,FAQ,800,2500,1650,05 Jan 2022
562,Pune,Pune,Carrot,Other,FAQ,1000,2500,1750,04 Jan 2022
563,Pune,Pune,Carrot,Other,FAQ,1000,2000,1500,03 Jan 2022
564,Pune,Pune,Carrot,Other,FAQ,1000,2000,1500,02 Jan 2022
