Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
453,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3100,3000,23 May 2022
454,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3100,2950,21 May 2022
455,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,20 May 2022
456,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3000,2850,19 May 2022
457,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2750,3050,2900,18 May 2022
458,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3000,2900,17 May 2022
459,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3100,3000,16 May 2022
460,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3100,3000,14 May 2022
461,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3200,3050,11 May 2022
462,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3300,3150,10 May 2022
463,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3300,3150,09 May 2022
464,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3100,3400,3250,06 May 2022
465,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3100,3400,3250,05 May 2022
466,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3200,3100,04 May 2022
467,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3300,3100,03 May 2022
468,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3300,3100,02 May 2022
469,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3400,3200,30 Apr 2022
470,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3200,3050,29 Apr 2022
471,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3200,3050,27 Apr 2022
472,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3200,3100,26 Apr 2022
473,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3200,3050,25 Apr 2022
474,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3200,3050,23 Apr 2022
475,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3200,3050,22 Apr 2022
476,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3300,3150,21 Apr 2022
477,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,20 Apr 2022
478,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,19 Apr 2022
479,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3300,3100,18 Apr 2022
480,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3500,3250,16 Apr 2022
481,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3300,3150,15 Apr 2022
482,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3300,3150,14 Apr 2022
483,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3300,3150,13 Apr 2022
484,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3300,3100,12 Apr 2022
485,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3300,3100,11 Apr 2022
486,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3300,3100,09 Apr 2022
487,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3300,3100,08 Apr 2022
488,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2950,3250,3100,07 Apr 2022
489,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3300,3150,06 Apr 2022
490,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3300,3150,05 Apr 2022
491,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3400,3200,04 Apr 2022
492,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3200,3100,02 Apr 2022
493,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3200,3100,01 Apr 2022
494,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3100,3400,3250,31 Mar 2022
495,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3100,3400,3250,30 Mar 2022
496,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3200,3050,29 Mar 2022
497,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,28 Mar 2022
498,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3100,2950,26 Mar 2022
499,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,25 Mar 2022
500,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3100,2950,24 Mar 2022
501,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,23 Mar 2022
502,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,22 Mar 2022
503,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3100,2950,21 Mar 2022
504,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3000,2900,19 Mar 2022
505,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3200,3100,18 Mar 2022
506,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3200,3100,17 Mar 2022
507,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3050,3250,3150,16 Mar 2022
508,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3000,2900,15 Mar 2022
509,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3000,2950,14 Mar 2022
510,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3200,3100,12 Mar 2022
511,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3200,3100,11 Mar 2022
512,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3300,3150,10 Mar 2022
513,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3400,3150,09 Mar 2022
514,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3300,3050,08 Mar 2022
515,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3100,2900,07 Mar 2022
516,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2750,3150,2950,05 Mar 2022
517,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3200,2950,04 Mar 2022
518,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3300,3000,03 Mar 2022
519,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3400,3100,02 Mar 2022
520,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3500,3150,01 Mar 2022
521,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3500,3150,28 Feb 2022
522,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3300,3050,26 Feb 2022
523,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3300,3050,25 Feb 2022
524,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,24 Feb 2022
525,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3200,2950,23 Feb 2022
526,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3100,2900,22 Feb 2022
527,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,21 Feb 2022
528,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,18 Feb 2022
529,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3300,3050,17 Feb 2022
530,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3300,3000,16 Feb 2022
531,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3400,3100,15 Feb 2022
532,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3300,3000,14 Feb 2022
533,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,12 Feb 2022
534,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,11 Feb 2022
535,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,10 Feb 2022
536,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,09 Feb 2022
537,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,08 Feb 2022
538,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3300,3050,07 Feb 2022
539,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3300,3050,05 Feb 2022
540,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,04 Feb 2022
541,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3150,2950,03 Feb 2022
542,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3150,2950,02 Feb 2022
543,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,01 Feb 2022
544,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3000,2900,31 Jan 2022
545,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3000,2900,29 Jan 2022
546,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,28 Jan 2022
547,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3400,3100,27 Jan 2022
548,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3000,2850,25 Jan 2022
549,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3100,2950,24 Jan 2022
550,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3500,3150,22 Jan 2022
551,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3400,3100,21 Jan 2022
552,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3400,3100,20 Jan 2022
553,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3200,3000,19 Jan 2022
554,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3100,2900,18 Jan 2022
555,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3000,2850,17 Jan 2022
556,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3000,2900,15 Jan 2022
557,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2700,3000,2850,14 Jan 2022
558,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3000,2900,11 Jan 2022
559,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3000,2900,10 Jan 2022
560,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3000,2900,08 Jan 2022
561,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2800,3000,2900,07 Jan 2022
562,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3200,3050,05 Jan 2022
563,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3400,3200,04 Jan 2022
564,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,2900,3300,3100,03 Jan 2022
565,Pune,Pune,Bajra(Pearl Millet/Cumbu),Other,FAQ,3000,3400,3200,01 Jan 2022
